timestamp,Open,High,Low,Close,Volume
2024-11-14 22:00:00,3119.03,3122.29,3118.23,3120.09,740.9141
2024-11-14 22:05:00,3120.08,3120.47,3106.56,3106.57,1096.2034
2024-11-14 22:10:00,3106.56,3114.4,3096.12,3109.13,2274.7392
2024-11-14 22:15:00,3109.13,3115.36,3105.54,3110.6,1527.7373
2024-11-14 22:20:00,3110.6,3117.61,3108.28,3114.01,1991.71
2024-11-14 22:25:00,3114.01,3114.01,3104.93,3105.54,1129.1828
2024-11-14 22:30:00,3105.53,3108.93,3068.78,3073.23,3878.2613
2024-11-14 22:35:00,3073.23,3093.0,3068.0,3086.18,2079.1319
2024-11-14 22:40:00,3086.17,3102.61,3084.52,3101.44,1493.1315
2024-11-14 22:45:00,3101.45,3109.0,3094.62,3108.98,1198.3379
2024-11-14 22:50:00,3108.98,3112.97,3106.86,3107.17,481.0776
2024-11-14 22:55:00,3107.17,3107.97,3088.0,3088.0,1275.2739
2024-11-14 23:00:00,3088.0,3094.4,3074.0,3078.71,2013.6306
2024-11-14 23:05:00,3078.71,3078.71,3064.39,3068.99,1633.2928
2024-11-14 23:10:00,3069.0,3070.19,3054.52,3054.66,3563.9371
2024-11-14 23:15:00,3054.66,3075.99,3054.6,3070.18,2159.6585
2024-11-14 23:20:00,3070.19,3083.0,3060.02,3060.21,1421.7034
2024-11-14 23:25:00,3060.21,3075.9,3050.25,3073.01,3449.9011
2024-11-14 23:30:00,3073.0,3073.49,3050.0,3050.39,3038.1598
2024-11-14 23:35:00,3050.39,3057.4,3040.92,3042.49,3322.2528
2024-11-14 23:40:00,3042.5,3055.28,3028.56,3054.0,5153.3568
2024-11-14 23:45:00,3054.0,3058.36,3045.74,3056.99,1893.4342
2024-11-14 23:50:00,3056.99,3059.3,3043.18,3059.29,1594.0831
2024-11-14 23:55:00,3059.3,3062.0,3051.5,3058.82,1296.0192
2024-11-15 00:00:00,3058.81,3074.13,3056.28,3072.71,2824.2857
2024-11-15 00:05:00,3072.71,3083.37,3071.5,3081.94,2873.4653
2024-11-15 00:10:00,3081.93,3087.65,3078.9,3082.26,3592.1105
2024-11-15 00:15:00,3082.26,3092.54,3080.95,3089.79,2069.5097
2024-11-15 00:20:00,3089.8,3089.8,3074.69,3077.55,1078.8169
2024-11-15 00:25:00,3077.55,3083.67,3076.1,3082.6,1011.5488
2024-11-15 00:30:00,3082.6,3088.78,3082.01,3088.01,1031.1575
2024-11-15 00:35:00,3088.01,3092.0,3087.01,3089.92,888.1373
2024-11-15 00:40:00,3089.78,3091.0,3072.8,3073.56,926.7051
2024-11-15 00:45:00,3073.56,3080.77,3067.35,3068.49,1040.4706
2024-11-15 00:50:00,3068.49,3077.4,3066.2,3069.14,1402.8558
2024-11-15 00:55:00,3069.15,3072.36,3060.0,3061.01,1184.1657
2024-11-15 01:00:00,3061.01,3073.33,3057.0,3073.32,1658.274
2024-11-15 01:05:00,3073.33,3078.4,3064.55,3065.35,1784.2629
2024-11-15 01:10:00,3065.35,3067.74,3044.22,3051.43,2128.4569
2024-11-15 01:15:00,3051.44,3062.22,3046.23,3062.22,1868.6575
2024-11-15 01:20:00,3062.21,3064.02,3047.13,3047.32,1806.8607
2024-11-15 01:25:00,3047.33,3049.07,3034.87,3047.38,1950.0345
2024-11-15 01:30:00,3047.38,3058.44,3043.11,3057.48,1959.6261
2024-11-15 01:35:00,3057.49,3062.82,3051.81,3061.69,1912.7539
2024-11-15 01:40:00,3061.69,3071.49,3059.76,3066.94,1212.9275
2024-11-15 01:45:00,3066.94,3074.0,3060.12,3062.88,1738.604
